'All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as cant stay late tomorrow. Same time + place as always?',ham
'Hmmm.still we dont have opener?',ham
'Haha... can... But im having dinner with my cousin...',ham
'Perhaps * is much easy give your account identification, so i will tomorrow at UNI',ham
'Im home.',ham
'They finally came to fix the ceiling.',ham
'Ok, be careful ! Dont text and drive !',ham
'cool. We will have fun practicing making babies!',ham
'Where @',ham
'No Im good for the movie, is it ok if I leave in an hourish?',ham
'I dont know, same thing thats wrong everyso often, he panicks starts goin on bout not bein good enough …',ham
'Sir, I am waiting for your mail.',ham
'No screaming means shouting..',ham
'Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..',ham
'S but not able to sleep.',ham
'Jus finished avatar nigro',ham
:),ham
'Im coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now',ham
'Yes ammae....life takes lot of turns you can only sit and try to hold the steering...',ham
'She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up',ham
'Dont look back at the building because you have no coat and i dont want you to get more sick. Just hurry home and wear a coat to the gym!!!',ham
'Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)',ham
'Who u talking about?',ham
'I attended but nothing is there.',ham
'Ok k..sry i knw 2 siva..tats y i askd..',ham
'R ü going 4 todays meeting?',ham
Okie...,ham
'Dunno da next show aft 6 is 850. Toa payoh got 650.',ham
'Where are you ? What do you do ? How can you stand to be away from me ? Doesnt your heart ache without me ? Dont you wonder of me ? Dont you crave me ?',ham
'ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG',ham
'Wat makes u thk ill fall down. But actually i thk im quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.',ham
'Wot about on wed nite I am 3 then but only til 9!',ham
'Boo what time u get out? U were supposed to take me shopping today. :(',ham
'Well. Balls. Time to make calls',ham
'Kallis is ready for bat in 2nd innings',ham
'Yes :)it completely in out of form:)clark also utter waste.',ham
'I told her I had a Dr appt next week. She thinks Im gonna die. I told her its just a check. Nothing to be worried about. But she didnt listen.',ham
'So that means you still think of teju',ham
'Ya very nice. . .be ready on thursday',ham
'* Am on my way',ham
'Best line said in Love: . \"I will wait till the day I can forget u Or The day u realize that u cannot forget me.\"... Gn',ham
'Wait . I will msg after  &lt;#&gt;  min.',ham
'Come to medical college at 7pm ......forward it da',ham
'Huh means computational science... Y they like dat one push here n there...',ham
'Its on in engalnd! But telly has decided it wont let me watch it and mia and elliot were kissing! Damn it!',ham
'WHAT TIME U WRKIN?',ham
'Sorry, Ill call later',ham
'So what u doing today?',ham
'Well I might not come then...',ham
'I cant pick the phone right now. Pls send a message',ham
'Same to u...',ham
'chile, please! Its only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.',ham
Ok...,ham
'Awesome, text me when youre restocked',ham
'K.k:)when are you going?',ham
'Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:',ham
'Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)',ham
'We not leaving yet. Ok lor then we go elsewhere n eat. U thk...',ham
'I am late. I will be there at',ham
'It only does simple arithmetic not percentages.',ham
'Ok i also wan 2 watch e 9 pm show...',ham
'Sorry, Ill call later In meeting.',ham
'And by when youre done I mean now',ham
'I can send you a pic if you like :)',ham
'aathi..where are you dear..',ham
'Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?',ham
'Hi msg me:)im in office..',ham
'\"Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\"',ham
'Oops I did have it,  &lt;#&gt; ?',ham
'Dunno he jus say go lido. Same time 930.',ham
'This is hoping you enjoyed your game yesterday. Sorry ive not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola',ham
'What???? Hello wats talks email address?',ham
'Are you in castor? You need to see something',ham
'Yes..but they said its IT.,',ham
'The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. Im nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?',ham
'THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C',ham
'You do your studies alone without anyones help. If you cant no need to study.',ham
'I know a few people I can hit up and fuck to the yes',ham
'Gud mrng dear hav a nice day',ham
'Hey. You got any mail?',ham
'Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?',ham
'We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!',ham
'At the funeral home with Audrey and dad',ham
'Im at bruce &amp; fowler now but Im in my moms car so I cant park (long story)',ham
'Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.',ham
'What are you doing in langport? Sorry, but Ill probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?',ham
'Okay... I booked all already... Including the one at bugis.',ham
'Ok. So april. Cant wait',ham
'Hey what happen de. Are you alright.',ham
'IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx',ham
Ok...,ham
'Hey so whats the plan this sat?',ham
'Everybody had fun this evening. Miss you.',ham
'Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?',ham
'Im aight. Wats happening on your side.',ham
'Im reading the text i just sent you. Its meant to be a joke. So read it in that light',ham
'Beauty sleep can help ur pimples too.',ham
'Thats cool! I am a gentleman and will treat you with dignity and respect.',ham
'If i not meeting ü all rite then ill go home lor. If ü dun feel like comin its ok.',ham
'Staff of placement training in Amrita college.',ham
'Yo chad which gymnastics class do you wanna take? The site says Christians class is full..',ham
'Then why no one talking to me',ham
'Am in film ill call you later.',ham
'Whats ur pin?',ham
'I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.',ham
'I dun believe u. I thk u told him.',ham
'Yeah jays sort of a fucking retard',ham
'How. Its a little difficult but its a simple way to enter this place',ham
'Still otside le..u come 2morrow maga..',ham
Yup,ham
'alright, Ill make sure the car is back tonight',ham
'Was actually about to send you a reminder today. Have a wonderful weekend',ham
'Well done and ! luv ya all',ham
'Gosh that , what a pain. Spose I better come then.',ham
'He telling not to tell any one. If so treat for me hi hi hi',ham
'Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..',ham
'Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!',ham
'K. I will sent it again',ham
'Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)',ham
'Then u go back urself lor...',ham
'Sorry . I will be able to get to you. See you in the morning.',ham
'Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)',ham
'Sent me ur email id soon',ham
'Yes i have. So thats why u texted. Pshew...missing you so much',ham
'Alright, were all set here, text the man',ham
Thanx...,ham
'Oh ho. Is this the first time u use these type of words',ham
'I thk 530 lor. But dunno can get tickets a not. Wat u doing now?',ham
'Dunno lei shd b driving lor cos i go sch 1 hr oni.',ham
'Your right! Ill make the appointment right now.',ham
'Wat r u doing?',ham
'Ok thats great thanx a lot.',ham
'We will meet soon princess! Ttyl!',ham
'K:)eng rocking in ashes:)',ham
'Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can',ham
'Im in a movie... Collect car oredi...',ham
'Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:',ham
'Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea',ham
'You are a very very very very bad girl. Or lady.',ham
'If i said anything wrong sorry de:-)',ham
'Idk. Im sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like im a failure in everything. Nobody wants me and now i feel like im failing you.',ham
'Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.',ham
'Also remember the beads dont come off. Ever.',ham
'But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.',ham
'Dear :-/ why you mood off. I cant drive so i brother to drive',ham
'Oh yeah! And my diet just flew out the window',ham
'I hope you know Im still mad at you.',ham
'Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with',ham
'No de.am seeing in online shop so that i asked.',ham
'Were trying to find a Chinese food place around here',ham
'Sitting in mu waiting for everyone to get out of my suite so I can take a shower',ham
'Im wif him now buying tix lar...',ham
'Aight will do, thanks again for comin out',ham
'Did either of you have any ideas? Do you know of anyplaces doing something?',ham
'What you need. You have a person to give na.',ham
'Hi dear we saw dear. We both are happy. Where you my battery is low',ham
'Do u noe how 2 send files between 2 computers?',ham
'Piggy, r u awake? I bet ure still sleeping. Im going 4 lunch now...',ham
'Sorry man, my stash ran dry last night and I cant pick up more until sunday',ham
'Love isnt a decision, its a feeling. If we could decide who to love, then, life would be much simpler, but then less magical',ham
'I can probably come by, everybodys done around  &lt;#&gt;  right?',ham
'Yup ü not comin :-(',ham
'Sir send to group mail check it.',ham
'If you r @ home then come down within 5 min',ham
'Dunno leh cant remember mayb lor. So wat time r we meeting tmr?',ham
'I‘m parked next to a MINI!!!! When are you coming in today do you think?',ham
'Horrible bf... I now v hungry...',ham
'Dont necessarily expect it to be done before you get back though because Im just now headin out',ham
'Im in chennai velachery:)',ham
'K k :-):-) then watch some films.',ham
'Just seeing your missed call my dear brother. Do have a gr8 day.',ham
'Fuck babe ... I miss you already, you know ? Cant you let me send you some money towards your net ? I need you ... I want you ... I crave you ...',ham
'Oh k.i think most of wi and nz players unsold.',ham
'Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?',ham
'Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...',ham
'She doesnt need any test.',ham
'wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \"KUDI\"yarasu dhina vaazhthukkal. ..',ham
'Send me your resume:-)',ham
'You were supposed to wake ME up &gt;:(',ham
'As per your request Melle Melle (Oru Minnaminunginte Nurungu Vettam) has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham
'Im done...',ham
'Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...',ham
'Wake me up at  &lt;#&gt;  am morning:)',ham
'Hi! You just spoke to MANEESHA V. Wed like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.',ham
'No. To be nosy I guess. Idk am I over reacting if Im freaked?',ham
'Sir, I need AXIS BANK account no and bank address.',ham
'Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want',ham
'I always chat with you. In fact i need money can you raise me?',ham
'Taka lor. Wat time u wan 2 come n look 4 us?',ham
'Not yet chikku..going to room nw, im in bus..',ham
'Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?',ham
'My uncles in Atlanta. Wish you guys a great semester.',ham
'Please tell me not all of my car keys are in your purse',ham
'Dear i am not denying your words please',ham
'Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.',ham
'So check your errors and if you had difficulties, do correction.',ham
'Hey whats up? U sleeping all morning?',ham
'I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts',ham
'Lol I have to take it. member how I said my aunt flow didnt visit for 6 months? Its cause I developed ovarian cysts. Bc is the only way to shrink them.',ham
'Oh k. . I will come tomorrow',ham
'Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.',ham
'Come around  &lt;DECIMAL&gt; pm vikky..im otside nw, il come by tht time',ham
'At WHAT TIME should i come tomorrow',ham
'Actually getting ready to leave the house.',ham
'Very hurting n meaningful lines ever: \"I compromised everything for my love, But at d end my love compromised me for everything:-(\".. Gud mornin:-)',ham
'Mode men or have you left.',ham
'Call me when u finish then i come n pick u.',ham
'If india win or level series means this is record:)',ham
'Was doing my test earlier. I appreciate you. Will call you tomorrow.',ham
'Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.',ham
'I remain unconvinced that this isnt an elaborate test of my willpower',ham
'Im at home. Please call',ham
'Guessin you aint gonna be here before 9?',ham
'Can come my room but cannot come my house cos my house still messy... Haha...',ham
'Yar lor... How u noe? U used dat route too?',ham
'HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN',ham
'Im going out to buy mums present ar.',ham
'Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.',ham
'There are many company. Tell me the language.',ham
'I am in hospital da. . I will return home in evening',ham
Ok,ham
'Big brother‘s really scraped the barrel with this shower of social misfits',ham
'Lol no. I just need to cash in my nitros. Hurry come on before I crash out!',ham
'Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu',ham
'if you arent here in the next  &lt;#&gt;  hours imma flip my shit',ham
'Hey check it da. I have listed da.',ham
'Ah, well that confuses things, doesn‘t it?',ham
'Ooh, 4got, im gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.',ham
'Sorry I flaked last night, shits seriously goin down with my roommate, what you up to tonight?',ham
'I dont want to hear philosophy. Just say what happen',ham
'Ugh my leg hurts. Musta overdid it on mon.',ham
'No plm i will come da. On the way.',ham
'Ill let you know when it kicks in',ham
'Nah man, my car is meant to be crammed full of people',ham
'Hey company elama po mudyadhu.',ham
'I think u have the wrong number.',ham
'What does the dance river do?',ham
'Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.',ham
'Boo Im on my way to my moms. Shes making tortilla soup. Yummmm',ham
'Yup, leaving right now, be back soon',ham
'ILL B DOWN SOON',ham
'My darling sister. How are you doing. Whens school resuming. Is there a minimum wait period before you reapply? Do take care',ham
'Ya that one is slow as poo',ham
'Sorry, Ill call later',ham
'Youre gonna have to be way more specific than that',ham
'Sorry sent blank msg again. Yup but trying 2 do some serious studying now.',ham
'get ready to moan and scream :)',ham
'Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \" &lt;#&gt;  lac crore\" of Indian money is deposited in swiss banks which can be used for taxless budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\"',ham
'Yeah, dont go to bed, Ill be back before midnight',ham
'I know you mood off today',ham
'Like I made him throw up when we were smoking in our friends car one time, it was awesome',ham
'Hey, can you tell me blakes address? Carlos wanted me to meet him there but I got lost and hes not answering his phone',ham
'Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed',ham
'Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL',ham
'Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.',ham
'Yup. Wun believe wat? U really neva c e msg i sent shuhui?',ham
'Happy new year to u too!',ham
'Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am',ham
'It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.',ham
'I did. One slice and one breadstick. Lol',ham
'Hey are you angry with me. Reply me dr.',ham
'You will be in the place of that man',ham
'Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx',ham
'Haiyoh... Maybe your hamster was jealous of million',ham
'Please ask mummy to call father',ham
'Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.',ham
'Yup no more already... Thanx 4 printing n handing it up.',ham
'Just so that you know,yetunde hasnt sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldnt have imposed anything on you in the first place so for that, i apologise.',ham
'Just taste fish curry :-P',ham
'7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \"Ur Lovely Friendship\"... good morning dear',ham
'Yo, the game almost over? Want to go to walmart soon',ham
'Im already back home so no probably not',ham
'Dips cell dead. So i m coming with him. U better respond else we shall come back.',ham
'My computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7',ham
'I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!',ham
'Were finally ready fyi',ham
'Haha... Really oh no... How? Then will they deduct your lesson tmr?',ham
'I think just yourself …Thanks and see you tomo',ham
'Thts wat Wright Brother did to fly..',ham
'Sorry da thangam.its my mistake.',ham
'Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.',ham
'S.s:)i thinl role is like sachin.just standing. Others have to hit.',ham
'Probably not, Im almost out of gas and I get some cash tomorrow',ham
'Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of months end. Can you please help. Thank you for everything.',ham
'Send me yettys number pls.',ham
'Good evening! this is roger. How are you?',ham
'Thank you princess! You are so sexy...',ham
'I had it already..sabarish asked me to go..',ham
'Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas',ham
'Wishing you and your family Merry \"X\" mas and HAPPY NEW Year in advance..',ham
'Thanks for picking up the trash.',ham
'Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...',ham
'I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon',ham
'So why didnt you holla?',ham
'A few people are at the game, Im at the mall with iouri and kaila',ham
'Cool. I am  &lt;#&gt;  inches long. hope you like them big!',ham
'Are you planning to come chennai?',ham
'Orh i tot u say she now still dun believe.',ham
'I was at bugis juz now wat... But now im walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now?',ham
'Hi :)finally i completed the course:)',ham
'Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com',ham
'Only just got this message, not ignoring you. Yes, i was. Shopping that is',ham
'Hai priya are you right. What doctor said pa. Where are you.',ham
'Sorry pa, i dont knw who ru pa?',ham
'No one interested. May be some business plan.',ham
'Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.',ham
'I went to ur hon lab but no one is there.',ham
'My trip was ok but quite tiring lor. Uni starts today but its ok 4 me cos im not taking any modules but jus concentrating on my final yr project.',ham
'Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?',ham
'Im really sorry I lit your hair on fire',ham
'No calls..messages..missed calls',ham
'Tell dear what happen to you. Why you talking to me like an alian',ham
'What makes you most happy?',ham
'1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)',ham
'Even my brother is not like to speak with me. They treat me like aids patent.',ham
'His bday real is in april .',ham
'The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.',ham
'Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...',ham
'I know where the  &lt;#&gt;  is, Ill be there around 5',ham
'Men like shorter ladies. Gaze up into his eyes.',ham
'Pansy! Youve been living in a jungle for two years! Its my driving you should be more worried about!',ham
'Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.',ham
'Yup ive finished c ü there...',ham
'So now my dad is gonna call after he gets out of work and ask all these crazy questions.',ham
'Sorry,  in meeting Ill call you later',ham
'Sir, waiting for your letter.',ham
'Ü only send me the contents page...',ham
'Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...',ham
'Aiyah u did ok already lar. E nydc at wheellock?',ham
'Like  &lt;#&gt; , same question',ham
'Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..',ham
'Ok... Take ur time n enjoy ur dinner...',ham
'Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing',ham
'We have to pick rayan macleran there.',ham
'Ok omw now, you at castor?',ham
'Can you let me know details of fri when u find out cos Im not in tom or fri. mentionned chinese. Thanks',ham
'If you r @ home then come down within 5 min',ham
'I dont run away frm u... I walk slowly &amp; it kills me that u dont care enough to stop me...',ham
'Then get some cash together and Ill text jason',ham
'Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.',ham
'Going to join tomorrow.',ham
'Can do lor...',ham
'G says you never answer your texts, confirm/deny',ham
'Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?',ham
'I dont run away frm u... I walk slowly &amp; it kills me that u dont care enough to stop me...',ham
'Yes we are chatting too.',ham
'Check wid corect speling i.e. Sarcasm',ham
'That means get the door',ham
'MMM ... Fuck .... Merry Christmas to me',ham
'Have you heard about that job? Im going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!',ham
'Hope ur head doesnt hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.',ham
'Well I wasnt available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;',ham
'Din i tell u jus now 420',ham
'Hey come online! Use msn... We are all there',ham
'Merry christmas to u too annie!',ham
'Have you heard from this week?',ham
'I cant, I dont have her number!',ham
'U guys never invite me anywhere :(',ham
'Ive told him that ive returned it. That should i re order it.',ham
'Alex knows a guy who sells mids but hes down in south tampa and I dont think I could set it up before like 8',ham
'Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.',ham
'Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?',ham
'I tagged MY friends that you seemed to count as YOUR friends.',ham
'O shore are you takin the bus',ham
'Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..',ham
'\"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx\"',ham
'This pain couldnt have come at a worse time.',ham
'Single line with a big meaning::::: \"Miss anything 4 ur \"Best Life\" but, dont miss ur best life for anything... Gud nyt...',ham
'Heehee that was so funny tho',ham
'Dont worry. I guess hes busy.',ham
'Im done. Just studyn in library',ham
'Yup im free...',ham
'SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630',ham
'Oh oh... Den muz change plan liao... Go back have to yan jiu again...',ham
'Can you plz tell me the ans. BSLVYL sent via fullonsms.com',ham
':-) yeah! Lol. Luckily i didnt have a starring role like you!',ham
'Ha ha ha good joke. Girls are situation seekers.',ham
'Nope ill come online now..',ham
'She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham
'There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no',ham
'Its too late:)but its k.wish you the same.',ham
'\"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE \"',ham
'Well if Im that desperate Ill just call armand again',ham
'You should change your fb to jaykwon thuglyfe falconerf',ham
'Also hi wesley howve you been',ham
'He is world famamus....',ham
'Do 1 thing! Change that sentence into: \"Because i want 2 concentrate in my educational career im leaving here..\"',ham
Ok.,ham
'Okey dokey, i‘ll be over in a bit just sorting some stuff out.',ham
'fyi Im at usf now, swing by the room whenever',ham
'What was she looking for?',ham
'Thanks, Ill keep that in mind',ham
'She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham
'I AM AT A PARTY WITH ALEX NICHOLS',ham
'Aight thatll work, thanks',ham
'Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?',ham
'And very importantly, all we discuss is between u and i only.',ham
'Hey i will be late ah... Meet you at 945+',ham
'Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer',ham
'Dear where you will be when i reach there',ham
'Sorry, Ill call later',ham
'Sorry, Ill call later',ham
'Short But Cute : \" Be a good person , but dont try to prove\" ..... Gud mrng...',ham
'Im always looking for an excuse to be in the city.',ham
'On the way to office da..',ham
'Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar',ham
'We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.',ham
'Sorry, Ill call later',ham
'HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ',ham
'Y cant u try new invention to fly..im not joking.,',ham
'Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...',ham
'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, Im always correct.!',ham
'Do ü noe if ben is going?',ham
'Hi Chikku, send some nice msgs',ham
'Yup i thk so until e shop closes lor.',ham
'Not for possession, especially not first offense',ham
'Ho ho - big belly laugh! See ya tomo',ham
'Ya:)going for restaurant..',ham
'If you ask her or she say any please message.',ham
'All e best 4 ur exam later.',ham
'How are you. Its been ages. Hows abj',ham
'Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?',ham
'Wat happened to the cruise thing',ham
'Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy',ham
'Alright, Ill head out in a few minutes, text me where to meet you',ham
'Morning only i can ok.',ham
'As I entered my cabin my PA said,  Happy Bday Boss !!. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.',ham
'Ive told you everything will stop. Just dont let her get dehydrated.',ham
'Why i come in between you people',ham
'Remember on that day..',ham
'You got job in wipro:)you will get every thing in life in 2 or 3 years.',ham
'Whatsup there. Dont u want to sleep',ham
'Will be office around 4 pm. Now i am going hospital.',ham
'aight we can pick some up, you open before tonight?',ham
'St andre, virgils cream',ham
'We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us',ham
'i can call in  &lt;#&gt;  min if thats ok',ham
'U should have made an appointment',ham
'Watching ajith film ah?',ham
'No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u',ham
'Ok i vl..do u know i got adsense approved..',ham
'Wat u doing there?',ham
'Im not driving... Raining! Then ill get caught at e mrt station lor.',ham
'Cuz ibored. And don wanna study',ham
